timestamp,src_ip,dst_ip,port,protocol,technique_id,cve_id,threat_score,os_id
2026-02-08 13:37:19.532,212.47.103.61,10.0.0.63,80,UDP,T1218.007,CVE-2025-0339,57,2
2026-01-13 13:37:19.532,102.209.248.22,10.0.0.224,22,TCP,T1013,CVE-2025-0695,93,2
2026-01-18 13:37:19.532,47.181.107.99,10.0.0.207,3389,TCP,T1087.002,CVE-2025-0282,55,2
2026-02-06 13:37:19.532,65.49.1.192,10.0.0.132,80,UDP,T1137.001,CVE-2025-22544,62,2
2026-02-08 13:37:19.532,129.146.65.146,10.0.0.185,22,UDP,T1496.004,CVE-2025-23477,85,2
2026-01-29 13:37:19.532,87.236.176.201,10.0.0.141,443,TCP,T1583,CVE-2025-0410,96,2
2026-01-28 13:37:19.532,91.230.168.249,10.0.0.182,3389,TCP,T1214,CVE-2025-21285,63,5
2026-02-04 13:37:19.532,176.120.22.47,10.0.0.29,3389,UDP,T1222,CVE-2025-24138,89,3
2026-02-11 13:37:19.532,37.140.223.199,10.0.0.249,443,TCP,T1064,CVE-2025-23028,100,2
2026-01-25 13:37:19.532,139.19.117.197,10.0.0.216,443,TCP,T1218.004,CVE-2025-22608,92,2
2026-01-17 13:37:19.532,176.65.139.20,10.0.0.126,443,UDP,T1085,CVE-2025-22748,67,2
2026-01-19 13:37:19.532,206.189.107.68,10.0.0.17,80,UDP,T1137.001,CVE-2025-22574,82,2
2026-01-13 13:37:19.532,14.225.2.122,10.0.0.60,443,TCP,T1056.001,CVE-2025-23897,100,2
2026-01-13 13:37:19.532,164.92.152.232,10.0.0.72,3389,TCP,T1574.005,CVE-2025-22641,84,2
2026-02-10 13:37:19.532,182.95.152.58,10.0.0.9,3389,TCP,T1020,CVE-2025-23452,89,2
2026-01-19 13:37:19.532,20.168.7.106,10.0.0.135,3389,UDP,T1114,CVE-2025-0733,81,2
2026-02-07 13:37:19.533,2.57.122.177,10.0.0.158,3389,UDP,T1673,CVE-2025-22769,83,2
2026-01-26 13:37:19.533,64.62.197.227,10.0.0.78,80,TCP,T1546.013,CVE-2025-24709,80,2
2026-01-16 13:37:19.533,92.118.39.115,10.0.0.38,3389,UDP,T1053.004,CVE-2025-20168,68,2
2026-01-17 13:37:19.533,164.92.152.232,10.0.0.129,3389,UDP,T1546.012,CVE-2025-0705,52,2
2026-01-22 13:37:19.533,2001:41d0:33a:a00::404,10.0.0.185,22,TCP,T1552,CVE-2025-0201,88,2
2026-02-04 13:37:19.533,64.62.156.179,10.0.0.88,3389,UDP,T1547.010,CVE-2025-24123,90,2
2026-01-30 13:37:19.533,80.94.92.171,10.0.0.57,443,TCP,T1071.004,CVE-2025-22531,90,2
2026-01-21 13:37:19.533,91.230.168.29,10.0.0.75,3389,TCP,T1505.002,CVE-2025-22294,83,2
2026-01-30 13:37:19.533,128.1.131.163,10.0.0.8,80,TCP,T1592.001,CVE-2025-22204,75,2
2026-01-18 13:37:19.533,103.31.39.143,10.0.0.105,443,UDP,T1036.011,CVE-2025-0196,76,2
2026-02-02 13:37:19.533,8.243.166.66,10.0.0.70,80,TCP,T1218.003,CVE-2025-0365,98,2
2026-01-31 13:37:19.533,20.219.152.68,10.0.0.190,443,TCP,T1070.001,CVE-2025-24644,77,2
2026-02-04 13:37:19.533,218.103.36.176,10.0.0.213,443,TCP,T1148,CVE-2025-23662,100,2
2026-01-18 13:37:19.533,182.75.216.74,10.0.0.101,443,TCP,T1649,CVE-2025-23604,81,2
2026-02-06 13:37:19.533,142.252.42.225,10.0.0.254,80,UDP,T1020.001,CVE-2025-24659,50,2
2026-01-26 13:37:19.533,91.231.89.107,10.0.0.194,443,TCP,T1499.002,CVE-2025-24027,67,2
2026-01-23 13:37:19.533,183.6.115.88,10.0.0.32,80,TCP,T1071.003,CVE-2025-22782,64,2
2026-01-13 13:37:19.533,199.45.154.145,10.0.0.83,443,TCP,T1176.001,CVE-2025-24742,60,2
2026-02-07 13:37:19.533,157.230.232.255,10.0.0.22,22,TCP,T1547,CVE-2025-24730,81,2
2026-01-31 13:37:19.533,152.231.25.64,10.0.0.148,80,TCP,T1155,CVE-2025-21263,68,5
2026-01-19 13:37:19.533,36.134.126.74,10.0.0.68,80,UDP,T1563,CVE-2025-0527,87,2
2026-01-29 13:37:19.533,129.212.176.157,10.0.0.39,3389,TCP,T1121,CVE-2025-23213,97,2
2026-01-12 13:37:19.533,45.135.194.48,10.0.0.134,22,TCP,T1218.011,CVE-2025-20884,77,1
2026-01-28 13:37:19.533,111.70.28.243,10.0.0.192,3389,TCP,T1087.002,CVE-2025-25063,61,2
2026-01-25 13:37:19.533,223.247.33.150,10.0.0.5,443,UDP,T1176,CVE-2025-22584,98,2
2026-01-26 13:37:19.533,101.126.95.172,10.0.0.179,22,UDP,T1120,CVE-2025-23933,65,2
2026-02-07 13:37:19.533,89.35.193.17,10.0.0.32,80,TCP,T1060,CVE-2025-21239,65,5
2026-02-07 13:37:19.533,89.42.231.200,10.0.0.19,80,UDP,T1036.002,CVE-2025-21607,74,2
2026-02-08 13:37:19.533,121.26.29.66,10.0.0.67,443,UDP,T1059.002,CVE-2025-23918,100,2
2026-02-10 13:37:19.533,27.79.40.157,10.0.0.147,3389,UDP,T1148,CVE-2025-24749,73,2
2026-01-12 13:37:19.533,218.103.36.176,10.0.0.228,22,UDP,T1059,CVE-2025-21311,69,5
2026-02-09 13:37:19.533,171.244.61.82,10.0.0.156,22,UDP,T1586.003,CVE-2025-21493,96,2
2026-02-08 13:37:19.533,157.92.145.135,10.0.0.43,443,UDP,T1564.008,CVE-2025-22574,85,2
2026-02-07 13:37:19.533,103.143.10.79,10.0.0.70,80,UDP,T1027.013,CVE-2025-21635,81,4
2026-01-17 13:37:19.533,164.92.156.68,10.0.0.58,443,UDP,T1547.004,CVE-2025-24025,74,2
2026-01-19 13:37:19.533,69.5.189.168,10.0.0.10,443,TCP,T1659,CVE-2025-22140,74,2
2026-01-29 13:37:19.533,139.19.117.197,10.0.0.161,80,TCP,T1595,CVE-2025-24672,59,2
2026-02-07 13:37:19.533,59.92.51.186,10.0.0.45,22,UDP,T1555.001,CVE-2025-21505,65,2
2026-01-18 13:37:19.533,45.142.154.10,10.0.0.86,80,UDP,T1573.001,CVE-2025-23932,78,2
2026-02-08 13:37:19.533,92.118.39.62,10.0.0.18,80,TCP,T1589.003,CVE-2025-24146,52,3
2026-01-12 13:37:19.533,92.118.39.62,10.0.0.80,22,TCP,T1183,CVE-2025-23864,54,2
2026-01-30 13:37:19.533,102.209.248.22,10.0.0.157,80,TCP,T1179,CVE-2025-22730,54,2
2026-01-19 13:37:19.533,51.79.67.116,10.0.0.243,3389,UDP,T1666,CVE-2025-21224,51,5
2026-01-16 13:37:19.533,80.94.92.164,10.0.0.71,3389,UDP,T1482,CVE-2025-23201,97,2
2026-02-01 13:37:19.533,45.82.76.104,10.0.0.74,22,TCP,T1217,CVE-2025-21493,85,2
2026-01-24 13:37:19.533,129.146.65.146,10.0.0.79,80,UDP,T1588.007,CVE-2025-23996,99,2
2026-01-20 13:37:19.533,62.219.172.50,10.0.0.25,22,TCP,T1589,CVE-2025-23664,64,2
2026-01-24 13:37:19.533,183.87.217.222,10.0.0.142,80,TCP,T1587.003,CVE-2025-21219,59,5
2026-01-14 13:37:19.533,123.190.31.76,10.0.0.173,80,UDP,T1059.008,CVE-2025-24578,84,2
2026-01-23 13:37:19.533,152.32.235.85,10.0.0.67,80,UDP,T1219,CVE-2025-22801,61,2
2026-01-21 13:37:19.533,176.53.96.10,10.0.0.153,443,UDP,T1578.003,CVE-2025-22747,51,2
2026-01-18 13:37:19.533,68.221.65.63,10.0.0.69,443,UDP,T1087.001,CVE-2025-24683,54,2
2026-01-27 13:37:19.533,161.35.80.136,10.0.0.221,80,UDP,T1566.002,CVE-2025-22583,69,2
2026-01-28 13:37:19.533,188.166.121.187,10.0.0.143,80,TCP,T1080,CVE-2025-24099,65,3
2026-02-06 13:37:19.533,103.216.118.192,10.0.0.144,80,TCP,T1137.005,CVE-2025-0392,80,2
2026-01-15 13:37:19.533,115.231.78.11,10.0.0.170,22,TCP,T1546.005,CVE-2025-23424,58,2
2026-01-29 13:37:19.533,45.141.233.15,10.0.0.16,22,TCP,T1071.003,CVE-2025-25065,63,2
2026-02-04 13:37:19.533,192.109.200.72,10.0.0.215,3389,UDP,T1496.003,CVE-2025-24555,63,2
2026-02-04 13:37:19.533,68.221.65.63,10.0.0.21,80,TCP,T1592.001,CVE-2025-24094,65,3
2026-02-01 13:37:19.533,103.171.84.20,10.0.0.41,22,UDP,T1181,CVE-2025-23042,80,2
2026-01-16 13:37:19.533,2001:41d0:33a:a00::404,10.0.0.116,3389,UDP,T1056.003,CVE-2025-22761,57,2
2026-02-10 13:37:19.533,47.245.117.221,10.0.0.203,443,TCP,T1606.002,CVE-2025-21609,93,2
2026-02-07 13:37:19.533,134.209.195.236,10.0.0.75,3389,UDP,T1192,CVE-2025-23631,85,2
2026-01-20 13:37:19.533,45.82.76.132,10.0.0.82,80,TCP,T1087.001,CVE-2025-0231,50,2
2026-01-16 13:37:19.533,182.75.216.74,10.0.0.79,22,TCP,T1051,CVE-2025-22738,68,2
2026-01-25 13:37:19.533,164.92.74.73,10.0.0.234,443,TCP,T1050,CVE-2025-0314,85,2
2026-01-13 13:37:19.533,121.26.29.66,10.0.0.46,443,TCP,T1583.001,CVE-2025-23769,96,2
2026-02-09 13:37:19.533,91.92.240.214,10.0.0.30,22,UDP,T1055.003,CVE-2025-24795,58,4
2026-02-10 13:37:19.533,80.94.92.164,10.0.0.153,3389,TCP,T1192,CVE-2025-22600,70,2
2026-01-25 13:37:19.533,188.166.121.187,10.0.0.230,443,TCP,T1071.004,CVE-2025-24153,74,3
2026-01-18 13:37:19.533,2.57.122.209,10.0.0.101,3389,UDP,T1048.002,CVE-2025-20891,79,1
2026-02-08 13:37:19.533,20.100.173.6,10.0.0.246,80,UDP,T1578.003,CVE-2025-21505,51,2
2026-01-29 13:37:19.533,101.47.140.222,10.0.0.127,22,TCP,T1546.012,CVE-2025-24633,67,2
2026-02-07 13:37:19.533,20.107.195.240,10.0.0.31,80,UDP,T1141,CVE-2025-24563,81,2
2026-01-24 13:37:19.533,118.193.33.104,10.0.0.174,22,UDP,T1547.004,CVE-2025-20889,96,1
2026-01-23 13:37:19.533,195.184.76.163,10.0.0.136,22,UDP,T1087,CVE-2025-23530,99,2
2026-01-12 13:37:19.533,182.95.152.58,10.0.0.191,3389,TCP,T1497.001,CVE-2025-0741,50,2
2026-01-21 13:37:19.533,152.32.188.174,10.0.0.153,443,TCP,T1114.003,CVE-2025-21681,52,4
2026-01-21 13:37:19.533,14.241.100.20,10.0.0.106,443,UDP,T1098.004,CVE-2025-0581,71,2
2026-02-01 13:37:19.533,37.58.136.133,10.0.0.133,22,TCP,T1574.011,CVE-2025-24460,95,2
2026-01-22 13:37:19.533,199.45.154.139,10.0.0.43,22,UDP,T1137,CVE-2025-23590,89,2
2026-01-26 13:37:19.533,134.122.44.40,10.0.0.115,3389,TCP,T1006,CVE-2025-24121,53,3
2026-02-08 13:37:19.533,138.204.127.54,10.0.0.111,443,UDP,T1064,CVE-2025-21602,80,2
2026-01-23 13:37:19.533,59.92.51.186,10.0.0.114,443,TCP,T1213.001,CVE-2025-23583,96,2
2026-01-26 13:37:19.533,94.26.88.59,10.0.0.195,22,TCP,T1074.002,CVE-2025-23868,50,2
2026-02-09 13:37:19.533,118.193.63.139,10.0.0.250,3389,TCP,T1606.002,CVE-2025-23499,60,2
2026-01-15 13:37:19.533,182.42.93.139,10.0.0.99,80,TCP,T1003.007,CVE-2025-24535,83,2
2026-01-20 13:37:19.533,206.189.11.135,10.0.0.250,80,UDP,T1543,CVE-2025-22265,94,2
2026-02-08 13:37:19.533,92.118.39.115,10.0.0.231,443,UDP,T1017,CVE-2025-20907,100,1
2026-01-21 13:37:19.533,86.54.31.36,10.0.0.153,3389,TCP,T1547.014,CVE-2025-22218,60,2
2026-02-06 13:37:19.533,193.163.125.34,10.0.0.154,3389,UDP,T1038,CVE-2025-23894,97,2
2026-01-16 13:37:19.533,201.76.120.30,10.0.0.43,80,UDP,T1218.013,CVE-2025-23547,55,2
2026-01-31 13:37:19.533,164.92.74.73,10.0.0.154,443,UDP,T1076,CVE-2025-22744,89,2
2026-01-22 13:37:19.533,87.236.176.201,10.0.0.255,443,TCP,T1482,CVE-2025-22949,75,2
2026-01-17 13:37:19.533,91.92.240.214,10.0.0.60,443,TCP,T1591,CVE-2025-21356,67,2
2026-02-11 13:37:19.533,80.94.92.177,10.0.0.69,3389,TCP,T1569.003,CVE-2025-21278,99,5
2026-02-02 13:37:19.533,100.28.153.226,10.0.0.71,22,TCP,T1552.006,CVE-2025-23073,50,2
2026-01-22 13:37:19.533,64.62.156.132,10.0.0.136,3389,UDP,T1003.004,CVE-2025-24672,54,2
2026-01-24 13:37:19.533,165.232.90.116,10.0.0.40,443,TCP,T1180,CVE-2025-0747,65,2
2026-01-21 13:37:19.533,167.71.72.149,10.0.0.165,80,TCP,T1555.001,CVE-2025-21540,93,2
2026-01-19 13:37:19.533,209.38.46.113,10.0.0.178,443,TCP,T1042,CVE-2025-23933,75,2
2026-01-28 13:37:19.533,92.118.39.115,10.0.0.50,3389,UDP,T1595.002,CVE-2025-21131,50,5
2026-01-23 13:37:19.533,80.94.92.65,10.0.0.34,443,UDP,T1190,CVE-2025-1016,55,2
2026-02-07 13:37:19.533,212.225.145.162,10.0.0.192,3389,TCP,T1555.002,CVE-2025-24595,74,2
2026-02-02 13:37:19.533,164.90.192.44,10.0.0.162,22,UDP,T1547.011,CVE-2025-23031,90,2
2026-01-24 13:37:19.533,152.32.235.85,10.0.0.89,3389,TCP,T1218.008,CVE-2025-23206,98,2
2026-01-25 13:37:19.534,130.12.181.185,10.0.0.186,443,TCP,T1020,CVE-2025-22376,93,2
2026-01-12 13:37:19.534,118.194.230.250,10.0.0.19,3389,TCP,T1491,CVE-2025-23709,56,2
2026-02-10 13:37:19.534,213.209.159.159,10.0.0.161,80,TCP,T1140,CVE-2025-23901,65,2
2026-02-01 13:37:19.534,176.120.22.13,10.0.0.234,443,TCP,T1218.015,CVE-2025-24957,86,2
2026-01-13 13:37:19.534,45.138.68.203,10.0.0.154,80,TCP,T1587.001,CVE-2025-23761,60,2
2026-01-24 13:37:19.534,162.243.204.125,10.0.0.207,3389,UDP,T1176,CVE-2025-20126,69,2
2026-02-01 13:37:19.534,92.118.39.115,10.0.0.70,443,UDP,T1552.004,CVE-2025-24751,69,2
2026-01-26 13:37:19.534,176.235.182.124,10.0.0.184,3389,TCP,T1578,CVE-2025-21673,51,4
2026-02-09 13:37:19.534,164.92.152.232,10.0.0.137,22,TCP,T1547.003,CVE-2025-22143,100,2
2026-01-18 13:37:19.534,159.65.113.38,10.0.0.24,443,UDP,T1108,CVE-2025-0443,80,2
2026-01-31 13:37:19.534,8.211.162.45,10.0.0.255,22,UDP,T1021.004,CVE-2025-22514,66,2
2026-02-09 13:37:19.534,188.166.105.36,10.0.0.176,22,UDP,T1568.002,CVE-2025-0800,80,2
2026-02-08 13:37:19.534,118.193.33.104,10.0.0.46,22,TCP,T1557.001,CVE-2025-22502,98,2
2026-01-31 13:37:19.534,45.135.194.48,10.0.0.43,22,TCP,T1583.003,CVE-2025-23732,67,2
2026-01-24 13:37:19.534,8.211.162.45,10.0.0.133,3389,UDP,T1674,CVE-2025-21329,84,5
2026-02-01 13:37:19.534,199.45.154.139,10.0.0.253,80,UDP,T1548.001,CVE-2025-23709,77,2
2026-02-04 13:37:19.534,176.120.22.47,10.0.0.250,22,TCP,T1036.004,CVE-2025-24121,64,3
2026-01-20 13:37:19.534,118.193.68.150,10.0.0.226,22,UDP,T1059.009,CVE-2025-0400,68,2
2026-01-23 13:37:19.534,115.151.72.155,10.0.0.49,22,UDP,T1609,CVE-2025-23574,52,2
2026-01-23 13:37:19.534,64.62.197.218,10.0.0.214,22,UDP,T1598.004,CVE-2025-22550,55,2
2026-01-29 13:37:19.534,139.19.117.197,10.0.0.61,3389,UDP,T1021.003,CVE-2025-0721,68,2
2026-01-25 13:37:19.534,199.45.154.139,10.0.0.1,443,TCP,T1007,CVE-2025-23588,94,2
2026-01-12 13:37:19.534,64.62.197.47,10.0.0.127,80,UDP,T1592.001,CVE-2025-21556,82,2
2026-02-10 13:37:19.534,89.46.105.196,10.0.0.67,80,TCP,T1019,CVE-2025-23422,90,2
2026-01-29 13:37:19.534,216.218.206.121,10.0.0.172,443,UDP,T1484.001,CVE-2025-22328,57,2
2026-02-03 13:37:19.534,106.13.121.235,10.0.0.174,443,TCP,T1153,CVE-2025-22567,58,2
2026-01-14 13:37:19.534,45.151.183.60,10.0.0.137,443,TCP,T1590.006,CVE-2025-24533,73,2
2026-01-29 13:37:19.534,134.209.83.244,10.0.0.11,22,UDP,T1213.001,CVE-2025-23919,99,2
2026-02-11 13:37:19.534,62.219.172.50,10.0.0.182,3389,TCP,T1027.009,CVE-2025-24781,75,2
2026-01-14 13:37:19.534,45.156.129.132,10.0.0.7,443,UDP,T1064,CVE-2025-24673,88,2
2026-01-25 13:37:19.534,64.62.197.238,10.0.0.108,80,TCP,T1036.005,CVE-2025-24726,68,2
2026-01-28 13:37:19.534,118.193.63.139,10.0.0.250,443,UDP,T1059.002,CVE-2025-22828,80,2
2026-01-22 13:37:19.534,134.209.176.200,10.0.0.251,3389,TCP,T1553.006,CVE-2025-21499,60,2
2026-01-16 13:37:19.534,159.65.201.151,10.0.0.133,3389,UDP,T1050,CVE-2025-21533,93,2
2026-02-05 13:37:19.534,20.205.115.105,10.0.0.72,80,UDP,T1040,CVE-2025-22330,88,2
2026-01-28 13:37:19.534,20.168.7.106,10.0.0.236,80,UDP,T1542.003,CVE-2025-22587,91,2
2026-01-31 13:37:19.534,152.32.235.85,10.0.0.211,443,TCP,T1578.003,CVE-2025-21240,96,5
2026-01-12 13:37:19.534,80.94.95.242,10.0.0.47,80,TCP,T1021.008,CVE-2025-0491,96,2
2026-02-11 13:37:19.534,120.48.28.60,10.0.0.8,443,TCP,T1560,CVE-2025-21132,77,5
2026-02-04 13:37:19.534,152.32.235.85,10.0.0.140,22,UDP,T1152,CVE-2025-23878,59,2
2026-02-05 13:37:19.534,186.177.88.81,10.0.0.67,22,UDP,T1219,CVE-2025-0791,82,2
2026-01-23 13:37:19.534,103.59.163.135,10.0.0.214,80,UDP,T1542.002,CVE-2025-22745,86,2
2026-02-05 13:37:19.534,133.117.77.166,10.0.0.143,22,UDP,T1204,CVE-2025-0462,71,2
2026-01-30 13:37:19.534,152.42.203.0,10.0.0.26,443,UDP,T1590.006,CVE-2025-24608,65,2
2026-01-13 13:37:19.534,36.64.211.93,10.0.0.149,443,UDP,T1057,CVE-2025-0695,80,2
2026-02-06 13:37:19.534,152.42.134.107,10.0.0.222,80,TCP,T1167,CVE-2025-22337,98,2
2026-02-08 13:37:19.534,150.129.20.234,10.0.0.77,443,TCP,T1562.007,CVE-2025-0283,95,2
2026-02-03 13:37:19.534,91.224.92.108,10.0.0.117,22,UDP,T1674,CVE-2025-0946,85,2
2026-01-26 13:37:19.534,20.107.195.240,10.0.0.35,80,UDP,T1600.001,CVE-2025-0335,50,2
2026-02-01 13:37:19.534,3.142.53.249,10.0.0.68,3389,UDP,T1566.001,CVE-2025-22559,61,2
2026-02-04 13:37:19.534,182.42.93.139,10.0.0.141,3389,TCP,T1619,CVE-2025-23471,74,2
2026-02-01 13:37:19.534,161.35.80.136,10.0.0.217,22,TCP,T1593.002,CVE-2025-24560,59,2
2026-01-13 13:37:19.534,129.212.176.157,10.0.0.253,3389,UDP,T1195,CVE-2025-24534,84,2
2026-02-07 13:37:19.534,106.13.121.235,10.0.0.67,22,TCP,T1021.005,CVE-2025-23422,90,2
2026-01-31 13:37:19.534,91.231.89.107,10.0.0.251,3389,UDP,T1555,CVE-2025-24360,77,2
2026-01-27 13:37:19.534,164.92.202.24,10.0.0.183,22,UDP,T1110.002,CVE-2025-21186,50,2
2026-02-10 13:37:19.534,119.45.22.238,10.0.0.240,3389,UDP,T1569.001,CVE-2025-24732,84,2
2026-01-14 13:37:19.534,45.148.10.121,10.0.0.38,22,TCP,T1069.003,CVE-2025-21662,68,4
2026-02-11 13:37:19.534,14.103.123.19,10.0.0.65,3389,TCP,T1522,CVE-2025-23011,85,2
2026-02-02 13:37:19.534,99.92.204.98,10.0.0.158,22,TCP,T1598.002,CVE-2025-22556,60,2
2026-01-18 13:37:19.534,37.58.136.133,10.0.0.116,443,TCP,T1110.003,CVE-2025-0246,80,1
2026-01-28 13:37:19.534,152.32.238.146,10.0.0.110,80,TCP,T1082,CVE-2025-23842,95,2
2026-02-09 13:37:19.534,45.156.129.132,10.0.0.183,80,UDP,T1536,CVE-2025-23892,57,2
2026-01-31 13:37:19.534,58.222.244.226,10.0.0.30,22,UDP,T1591.003,CVE-2025-24906,94,2
2026-01-27 13:37:19.534,91.92.240.214,10.0.0.132,22,UDP,T1048.002,CVE-2025-21540,57,2
2026-01-31 13:37:19.534,138.226.237.205,10.0.0.131,3389,UDP,T1004,CVE-2025-22572,98,2
2026-01-28 13:37:19.534,194.237.70.56,10.0.0.114,443,UDP,T1547.009,CVE-2025-23607,79,2
2026-01-17 13:37:19.534,123.190.31.76,10.0.0.231,80,TCP,T1222,CVE-2025-23566,53,2
2026-01-24 13:37:19.534,134.209.176.200,10.0.0.195,22,UDP,T1053,CVE-2025-21211,65,5
2026-02-04 13:37:19.534,213.199.51.66,10.0.0.56,80,UDP,T1098.006,CVE-2025-22807,80,2
2026-01-24 13:37:19.534,20.219.152.68,10.0.0.105,443,TCP,T1553.006,CVE-2025-22533,63,2
2026-01-12 13:37:19.534,65.49.1.182,10.0.0.87,80,TCP,T1566.002,CVE-2025-23528,64,2
2026-02-02 13:37:19.534,164.92.156.68,10.0.0.175,80,TCP,T1555.005,CVE-2025-23925,73,2
2026-01-22 13:37:19.534,106.13.121.235,10.0.0.79,22,TCP,T1042,CVE-2025-23573,70,2
2026-02-09 13:37:19.534,160.119.251.114,10.0.0.174,22,TCP,T1112,CVE-2025-0410,85,2
2026-01-27 13:37:19.534,91.92.240.214,10.0.0.45,3389,UDP,T1496.004,CVE-2025-0339,73,2
2026-01-14 13:37:19.534,80.94.92.67,10.0.0.169,22,UDP,T1055.002,CVE-2025-21207,59,5
2026-01-24 13:37:19.534,165.227.3.79,10.0.0.252,80,UDP,T1148,CVE-2025-21226,99,5
2026-01-25 13:37:19.534,134.209.200.9,10.0.0.20,3389,UDP,T1548.001,CVE-2025-0233,85,2
2026-01-29 13:37:19.534,165.154.173.219,10.0.0.12,3389,UDP,T1074,CVE-2025-21508,84,2
2026-02-01 13:37:19.534,158.158.48.108,10.0.0.95,443,UDP,T1505.003,CVE-2025-21340,54,5
2026-01-31 13:37:19.534,20.107.195.240,10.0.0.38,443,UDP,T1027.013,CVE-2025-24648,88,2
2026-01-18 13:37:19.534,120.48.28.60,10.0.0.87,80,UDP,T1480.002,CVE-2025-23894,81,2
2026-01-31 13:37:19.534,45.135.194.48,10.0.0.211,22,TCP,T1561,CVE-2025-0683,54,2
2026-02-06 13:37:19.534,165.22.205.152,10.0.0.22,80,TCP,T1098.001,CVE-2025-21665,69,4
2026-01-25 13:37:19.534,212.47.103.61,10.0.0.75,22,TCP,T1564.014,CVE-2025-24578,67,2
2026-01-18 13:37:19.534,100.28.153.226,10.0.0.115,80,UDP,T1062,CVE-2025-21528,72,2
2026-02-08 13:37:19.534,24.98.45.238,10.0.0.178,443,TCP,T1588.006,CVE-2025-23429,65,2
2026-02-01 13:37:19.534,116.233.83.90,10.0.0.13,80,UDP,T1059.010,CVE-2025-22768,92,2
2026-01-26 13:37:19.534,20.64.105.174,10.0.0.255,443,TCP,T1587.003,CVE-2025-21634,99,4
2026-02-05 13:37:19.534,107.189.13.239,10.0.0.197,443,UDP,T1608.004,CVE-2025-0218,50,2
2026-01-16 13:37:19.534,20.205.115.105,10.0.0.170,443,TCP,T1608.001,CVE-2025-0489,77,2
2026-01-28 13:37:19.534,118.193.33.104,10.0.0.80,443,TCP,T1587.003,CVE-2025-0590,90,2
2026-02-04 13:37:19.534,161.35.80.136,10.0.0.232,3389,UDP,T1574.005,CVE-2025-23028,51,2
2026-02-06 13:37:19.534,199.45.154.145,10.0.0.228,3389,UDP,T1020,CVE-2025-23599,71,2
2026-01-20 13:37:19.534,45.142.154.10,10.0.0.128,80,UDP,T1172,CVE-2025-21111,79,2
2026-01-16 13:37:19.534,46.35.117.110,10.0.0.206,3389,UDP,T1047,CVE-2025-24613,84,2
2026-02-02 13:37:19.534,198.144.189.67,10.0.0.127,443,UDP,T1574.014,CVE-2025-0697,89,2
2026-01-22 13:37:19.534,165.154.187.159,10.0.0.43,443,UDP,T1543,CVE-2025-0611,73,2
2026-01-15 13:37:19.534,106.13.121.235,10.0.0.111,443,UDP,T1546.013,CVE-2025-0747,75,2
2026-01-28 13:37:19.534,171.244.61.82,10.0.0.211,443,UDP,T1568.001,CVE-2025-22818,52,2
2026-01-16 13:37:19.534,188.166.22.123,10.0.0.103,80,TCP,T1133,CVE-2025-22218,52,2
2026-01-17 13:37:19.534,162.241.127.152,10.0.0.94,443,UDP,T1543.003,CVE-2025-24011,92,2
2026-01-31 13:37:19.534,154.70.102.114,10.0.0.55,443,UDP,T1136.001,CVE-2025-23817,75,2
2026-02-06 13:37:19.534,46.35.117.110,10.0.0.138,3389,TCP,T1021.005,CVE-2025-0410,97,2
2026-01-26 13:37:19.534,37.58.136.133,10.0.0.149,3389,UDP,T1070.006,CVE-2025-23864,80,2
2026-01-28 13:37:19.534,142.93.212.130,10.0.0.245,80,TCP,T1106,CVE-2025-0488,91,2
2026-02-09 13:37:19.534,172.213.160.184,10.0.0.91,3389,TCP,T1027.008,CVE-2025-22292,62,2
2026-01-14 13:37:19.534,154.70.102.114,10.0.0.115,3389,TCP,T1546.006,CVE-2025-0500,85,2
2026-01-19 13:37:19.534,14.103.123.19,10.0.0.235,22,UDP,T1003.002,CVE-2025-22760,59,2
2026-01-18 13:37:19.534,87.236.176.189,10.0.0.77,80,TCP,T1482,CVE-2025-0197,57,2
2026-02-05 13:37:19.534,81.23.173.32,10.0.0.15,443,TCP,T1193,CVE-2025-22766,50,2
2026-01-21 13:37:19.534,65.49.1.80,10.0.0.39,3389,TCP,T1562.006,CVE-2025-21565,62,2
2026-02-09 13:37:19.534,80.94.92.166,10.0.0.89,3389,TCP,T1497.002,CVE-2025-22706,99,2
2026-01-22 13:37:19.534,139.19.117.197,10.0.0.132,22,UDP,T1070.007,CVE-2025-21236,91,5
2026-01-22 13:37:19.535,116.233.83.90,10.0.0.3,22,TCP,T1547,CVE-2025-23701,55,2
2026-02-11 13:37:19.535,195.184.76.206,10.0.0.23,80,UDP,T1074.001,CVE-2025-23031,90,2
2026-01-26 13:37:19.535,222.108.100.117,10.0.0.198,3389,UDP,T1583.005,CVE-2025-0696,74,2
2026-01-25 13:37:19.535,107.150.104.176,10.0.0.66,22,TCP,T1009,CVE-2025-24753,51,2
2026-01-19 13:37:19.535,195.184.76.163,10.0.0.232,22,TCP,T1041,CVE-2025-21335,98,5
2026-01-27 13:37:19.535,183.94.220.9,10.0.0.145,22,UDP,T1003.004,CVE-2025-23917,54,2
2026-01-28 13:37:19.535,182.48.68.82,10.0.0.126,22,UDP,T1116,CVE-2025-0746,100,2
2026-02-04 13:37:19.535,196.190.220.53,10.0.0.140,22,TCP,T1005,CVE-2025-24648,68,2
2026-01-12 13:37:19.535,213.199.51.66,10.0.0.166,443,UDP,T1558.001,CVE-2025-0844,96,2
2026-01-29 13:37:19.535,152.42.132.60,10.0.0.235,3389,TCP,T1048.001,CVE-2025-22822,68,2
